City,Price,Beds,Address,Link,Latitude,Longitude,Beds_Num,City_Clean,City_Name,Amenity_Count,City_Name_Clean
Hamilton,2275,1–3 beds,"Walnut Place Corktown, Hamilton, ON, Canada",https://www.zumper.com/apartment-buildings/p1236977/walnut-place-corktown-hamilton-on,43.249804537443,-79.865403285426,2.0,Hamilton,Hamilton,256046,Hamilton
Hamilton,2095,2 beds,"139 Harmony Ave Homeside, Hamilton, ON, Canada",https://www.zumper.com/apartment-buildings/p1482647/139-harmony-ave-homeside-hamilton-on,43.25029340724,-79.803967280222,2.0,Hamilton,Hamilton,256046,Hamilton
Hamilton,1495,1 bed,"303 262 James Street South Durand, Hamilton, ON, Canada",https://www.zumper.com/apartment-buildings/p490593/303-262-james-street-south-durand-hamilton-on,43.248338998877,-79.87287297839,1.0,Hamilton,Hamilton,256046,Hamilton
Hamilton,1995,3 beds,"71 Barnesdale Blvd Unit 2 Stipley, Hamilton, ON, Canada",https://www.zumper.com/apartment-buildings/p1382076/71-barnesdale-blvd-unit-2-stipley-hamilton-on,43.248219011933,-79.836184633819,3.0,Hamilton,Hamilton,256046,Hamilton
Hamilton,2300,2 beds,"2008 15 Queen Street Southtario L8P 0C6 Central Hamilton, Hamilton, ON, Canada",https://www.zumper.com/apartment-buildings/p702019/2008-15-queen-street-south-hamilton-ontario-l8p-0c6-central-hamilton-hamilton-on,43.259027601806,-79.878606703076,2.0,Hamilton,Hamilton,256046,Hamilton
Hamilton,2249,3 beds,"3 29 Melrose Ave Stario L8M 2Y4 Stipley, Hamilton, ON, Canada",https://www.zumper.com/apartment-buildings/p1507485/3-29-melrose-ave-s-hamilton-ontario-l8m-2y4-stipley-hamilton-on,43.249441009597,-79.832770014104,3.0,Hamilton,Hamilton,256046,Hamilton
Hamilton,1847,2 beds,"9 Riverdale Drive Riverdale West, Hamilton, ON, Canada",https://www.zumper.com/apartment-buildings/p623400/9-riverdale-drive-riverdale-west-hamilton-on,43.227646594507,-79.760416671522,2.0,Hamilton,Hamilton,256046,Hamilton
Hamilton,1765,2 beds,"Robinson Place Durand, Hamilton, ON, Canada",https://www.zumper.com/apartment-buildings/p219288/robinson-place-durand-hamilton-on,43.251910183001,-79.876472653736,2.0,Hamilton,Hamilton,256046,Hamilton
Hamilton,2195,2 beds,"212 Rosslyn Ave North Crown Point West, Hamilton, ON, Canada",https://www.zumper.com/apartment-buildings/p1526822/212-rosslyn-ave-north-crown-point-west-hamilton-on,43.249723982648,-79.819918796336,2.0,Hamilton,Hamilton,256046,Hamilton
London,1757,Studio–2 beds,"Gordon Avenue Highland, London, ON, Canada",https://www.zumper.com/apartment-buildings/p218887/gordon-avenue-highland-london-on,42.951443383655,-81.263001618822,1.0,London,London,135412,London
London,2074,1–3 beds,"939 Western West London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p212155/939-western-west-london-london-on,42.995426679494,-81.269444730724,2.0,London,London,135412,London
London,1862,1–2 beds,"Wonderland Road Westmount, London, ON, Canada",https://www.zumper.com/apartment-buildings/p212157/wonderland-road-westmount-london-on,42.942483895761,-81.283681420414,1.5,London,London,135412,London
London,2175,2 beds,"The Dorchester North London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p214738/the-dorchester-north-london-london-on,43.004763,-81.253894,2.0,London,London,135412,London
London,1965,Studio–2 beds,"Hyde Park Place 1525 Dyer Drive Oakridge, London, ON, Canada",https://www.zumper.com/apartment-buildings/p700302/hyde-park-place-1525-dyer-drive-oakridge-london-on,42.977964632137,-81.295207338972,1.0,London,London,135412,London
London,2980,1–3 beds,"Centro Downtown London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p1156302/centro-downtown-london-london-on,42.960288276103,-81.26724041013,2.0,London,London,135412,London
London,1685,Studio–2 beds,"Royal Oak Terrace 1126 Adelaide St N Carling, London, ON, Canada",https://www.zumper.com/apartment-buildings/p219281/royal-oak-terrace-1126-adelaide-st-n-carling-london-on,43.013545504312,-81.242290717197,1.0,London,London,135412,London
London,1767,1–2 beds,"Forest Hill 575 Proudfoot Lane West London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p230649/forest-hill-575-proudfoot-lane-west-london-london-on,42.982499186407,-81.285173372033,1.5,London,London,135412,London
London,1739,1–2 beds,"Empress Gate West London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p214748/empress-gate-west-london-london-on,42.990333094821,-81.261287287859,1.5,London,London,135412,London
London,1686,1–2 beds,"396 Queens Avenue Downtown London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p214749/396-queens-avenue-downtown-london-london-on,42.988181781484,-81.241123034265,1.5,London,London,135412,London
London,2007,1–3 beds,"675 Richmond Street Downtown London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p436118/675-richmond-street-downtown-london-london-on,42.992752181828,-81.252711434501,2.0,London,London,135412,London
London,1523,1–2 beds,"Sunset Manor Downtown London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p214712/sunset-manor-downtown-london-london-on,43.006605568011,-81.265234172113,1.5,London,London,135412,London
London,1887,1–2 beds,"340 Colborne Street Downtown London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p448019/340-colborne-street-downtown-london-london-on,42.984591896173,-81.238100687618,1.5,London,London,135412,London
London,1647,Studio–2 beds,"Peter Mcgregor Tower Downtown London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p219280/peter-mcgregor-tower-downtown-london-london-on,42.957953516374,-81.262439471326,1.0,London,London,135412,London
London,1600,1–3 beds,"Revo East London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p216826/revo-east-london-london-on,42.992966,-81.204948,2.0,London,London,135412,London
London,1348,Studio–1 bed,"Colony One Downtown London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p214742/colony-one-downtown-london-london-on,42.98339,-81.251632,0.5,London,London,135412,London
London,2445,1–3 beds,"Muse 3395 Bostwick, London, ON, Canada",https://www.zumper.com/apartment-buildings/p1292516/muse-3395-bostwick-london-on,42.932204702,-81.278498112,2.0,London,London,135412,London
London,2050,Studio–3 beds,"Sohosq Soho, London, ON, Canada",https://www.zumper.com/apartment-buildings/p1222554/sohosq-soho-london-on,42.988148,-81.246092,1.5,London,London,135412,London
London,1697,1–2 beds,"940 Commissioners Road East Glen Cairn, London, ON, Canada",https://www.zumper.com/apartment-buildings/p1218211/940-commissioners-road-east-glen-cairn-london-on,42.960319916234,-81.212797901227,1.5,London,London,135412,London
London,1699,1–2 beds,"Kingswell Towers Downtown London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p217916/kingswell-towers-downtown-london-london-on,42.988148,-81.246092,1.5,London,London,135412,London
London,2295,1–2 beds,"Sunningdale Heights Uplands, London, ON, Canada",https://www.zumper.com/apartment-buildings/p1275545/sunningdale-heights-uplands-london-on,43.038380496687,-81.2887194619,1.5,London,London,135412,London
London,1837,1–3 beds,"875 Wonderland Road South Westmount, London, ON, Canada",https://www.zumper.com/apartment-buildings/p1214059/875-wonderland-road-south-westmount-london-on,42.944974411719,-81.28928209715,2.0,London,London,135412,London
London,1637,1–2 beds,"485 Castlegrove Blvd Medway, London, ON, Canada",https://www.zumper.com/apartment-buildings/p214685/485-castlegrove-blvd-medway-london-on,42.995264992581,-81.297246078633,1.5,London,London,135412,London
London,1470,Studio–2 beds,"650 Waterloo Street Downtown London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p214697/650-waterloo-street-downtown-london-london-on,42.993452112653,-81.246012617483,1.0,London,London,135412,London
London,1575,Studio–2 beds,"105 Cherryhill Blvd 160 Cherryhill Place 200 201 Westfield Drive West London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p213559/105-cherryhill-blvd-160-cherryhill-place-200-201-westfield-drive-west-london-london-on,42.992157108612,-81.275075190363,1.0,London,London,135412,London
London,2149,1–3 beds,"115 190 Cherryhill Blvd 140 Cherryhill Place And 180 Cherryhill Circle West London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p944069/115-190-cherryhill-blvd-140-cherryhill-place-and-180-cherryhill-circle-west-london-london-on,42.99139900738,-81.276957011445,2.0,London,London,135412,London
London,1510,Studio–2 beds,"120 Cherryhill Place 110 170 Cherryhill Circle And 230 Platts Lane West London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p692252/120-cherryhill-place-110-170-cherryhill-circle-and-230-platts-lane-west-london-london-on,42.991615595758,-81.275729230268,1.0,London,London,135412,London
London,2280,1–3 beds,"Pomeroy Place 885 Southdale, London, ON, Canada",https://www.zumper.com/apartment-buildings/p700305/pomeroy-place-885-southdale-london-on,42.94356,-81.225794,2.0,London,London,135412,London
London,1852,1–2 beds,"405 Sugarcreek Trail West London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p230654/405-sugarcreek-trail-west-london-london-on,42.981250282834,-81.281566387639,1.5,London,London,135412,London
London,1635,1–2 beds,"640 650 660 Fanshawe Park Road East Bristol London Newmarket On, London, ON, Canada",https://www.zumper.com/apartment-buildings/p1480816/640-650-660-fanshawe-park-road-east-bristol-london-newmarket-on,43.036934115475,-81.252215728747,1.5,London,London,135412,London
London,2205,1–2 beds,"Mosaik 325 Sugarcreek Trail West London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p700314/mosaik-325-sugarcreek-trail-west-london-london-on,42.981409497085,-81.279306878,1.5,London,London,135412,London
London,1505,Studio–1 bed,"760 Wonderland Road South Westmount, London, ON, Canada",https://www.zumper.com/apartment-buildings/p421524/760-wonderland-road-south-westmount-london-on,42.949993201974,-81.288898038347,0.5,London,London,135412,London
London,2112,1–2 beds,"The Harriston Downtown London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p401870/the-harriston-downtown-london-london-on,43.007048919238,-81.245496411579,1.5,London,London,135412,London
London,2009,2 beds,"The Gartshore Highland, London, ON, Canada",https://www.zumper.com/apartment-buildings/p455589/the-gartshore-highland-london-on,42.952922497,-81.252098814,2.0,London,London,135412,London
London,1500,1–2 beds,"Trillium Towers I Ii West London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p449922/trillium-towers-i-ii-west-london-london-on,43.024487677687,-81.223102785154,1.5,London,London,135412,London
London,1815,1–2 beds,"744 Proudfoot Lane West London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p230661/744-proudfoot-lane-west-london-london-on,42.989627282596,-81.288607940678,1.5,London,London,135412,London
London,1835,1–2 beds,"565 Proudfoot Lane West London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p230658/565-proudfoot-lane-west-london-london-on,42.98252579895,-81.283604615034,1.5,London,London,135412,London
London,4142,1–2 beds,"The Saint James North London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p1123835/the-saint-james-north-london-london-on,43.000906121523,-81.242307140564,1.5,London,London,135412,London
London,1512,1–2 beds,"59 Ridout St South London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p230732/59-ridout-st-south-london-london-on,42.974047000974,-81.250361400307,1.5,London,London,135412,London
London,2037,Studio–3 beds,"Rentrevo East London, London, ON, Canada",https://www.zumper.com/apartment-buildings/p395628/rentrevo-east-london-london-on,42.992966,-81.204948,1.5,London,London,135412,London
Kitchener,2000,Studio–2 beds,"Evoke Grand River South, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p1310744/evoke-grand-river-south-kitchener-on,43.4498703,-80.41132298,1.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,2110,1–2 beds,"301 Westmount Road W Victoria Hills, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p1140249/301-westmount-road-w-victoria-hills-kitchener-on,43.438397102728,-80.520646739994,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1942,1–2 beds,"The Winston Auditorium, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p1403158/the-winston-auditorium-kitchener-on,43.449926,-80.470981,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,2007,Studio–2 beds,"Giorgio Cherry Hill, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p1396994/giorgio-cherry-hill-kitchener-on,43.447666985,-80.50868138,1.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,1985,1–2 beds,"221 Queen Street South Cedar Hill, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p219605/221-queen-street-south-cedar-hill-kitchener-on,43.44716101114,-80.491432203209,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1947,1–2 beds,"The Carmine Bridgeport, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p812080/the-carmine-bridgeport-kitchener-on,43.481017,-80.469108,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,2110,1 bed,"Lexington Grand Grand River South, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p294025/lexington-grand-grand-river-south-kitchener-on,43.4498703,-80.41132298,1.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,1888,1–2 beds,"Adanac Crossing Pioneer Park, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p213703/adanac-crossing-pioneer-park-kitchener-on,43.393219617,-80.4458011,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1552,1 bed,"The Walter Kw Hospital, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p332155/the-walter-kw-hospital-kitchener-on,43.454340917103,-80.506580481955,1.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,2700,Studio–3 beds,"Park Place Kw Hospital, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p230629/park-place-kw-hospital-kitchener-on,43.454089183315,-80.510159377066,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1925,2 beds,"Bloomingdale Mews 2 Alpine, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p790097/bloomingdale-mews-2-alpine-kitchener-on,43.480673997421,-80.478757005408,2.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,1599,1–2 beds,"Huntington Place Victoria Hills, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p401883/huntington-place-victoria-hills-kitchener-on,43.443841828815,-80.534270493861,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1895,1–2 beds,"Green Valley Pioneer Park, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p1062703/green-valley-pioneer-park-kitchener-on,43.396644451473,-80.430637777976,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1510,Studio,"Nuud Victoria Hills, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p557775/nuud-victoria-hills-kitchener-on,43.440257391,-80.521446168,0.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1684,1–2 beds,"Gresham Place Vanier, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p645490/gresham-place-vanier-kitchener-on,43.426658925,-80.45307699,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1695,1 bed,"The Row Mount Hope Huron Park, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p1190515/the-row-mount-hope-huron-park-kitchener-on,43.459676897,-80.493856898,1.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,2339,1–2 beds,"The Bow Cedar Hill, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p832601/the-bow-cedar-hill-kitchener-on,43.44497685,-80.48553331,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,2675,4 beds,"Lancaster Bridgeport, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p1484126/lancaster-bridgeport-kitchener-on,43.478415503838,-80.484446514457,4.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,1745,1 bed,"516 1100 Lackner Blvdtario N2A 4A8 Grand River South, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p1481649/516-1100-lackner-blvd-kitchener-ontario-n2a-4a8-grand-river-south-kitchener-on,43.449168183584,-80.421249102997,1.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,1849,1–2 beds,"The Regency City Commercial Core, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p213038/the-regency-city-commercial-core-kitchener-on,43.451138004,-80.492001231,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1535,Studio–1 bed,"Victoria Victoria Hills, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p1215878/victoria-victoria-hills-kitchener-on,43.437990999519,-80.525010987429,0.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1600,1 bed,"61 65 Roy St Civic Centre, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p353172/61-65-roy-st-civic-centre-kitchener-on,43.453560594215,-80.489523727675,1.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,1799,1–2 beds,"3063 Kingsway Drive Vanier, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p213201/3063-kingsway-drive-vanier-kitchener-on,43.423895781591,-80.442658076269,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1610,1–2 beds,"Lancaster Northward, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p1215930/lancaster-northward-kitchener-on,43.473824494739,-80.484421998488,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1949,2 beds,"235 Morgan Avenue Centreville Chicopee, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p218293/235-morgan-avenue-centreville-chicopee-kitchener-on,43.427383910598,-80.426540263196,2.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,1850,2 beds,"1 261 Dixon Sttario N2G 3G1 Rockway, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p1508847/1-261-dixon-st-kitchener-ontario-n2g-3g1-rockway-kitchener-on,43.4315987087,-80.463692629926,2.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,2095,3 beds,"265 Lawrence Avenue Townhomes Victoria Hills, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p230733/265-lawrence-avenue-townhomes-victoria-hills-kitchener-on,43.439743990749,-80.513203861431,3.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,1995,1–2 beds,"Nuvo At Avalon Highland West, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p1204837/nuvo-at-avalon-highland-west-kitchener-on,43.432037151,-80.549524513,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1700,2 beds,"Summit Glen 67 Valleyview Laurentian Hills, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p219372/summit-glen-67-valleyview-laurentian-hills-kitchener-on,43.419326806171,-80.512096192926,2.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,1185,Studio,"48 Weber St West Civic Centre, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p324154/48-weber-st-west-civic-centre-kitchener-on,43.45309611105,-80.489748614137,0.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1799,1 bed,"3709 60 Frederick Streettario N2H 0C7 City Commercial Core, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p812540/3709-60-frederick-street-kitchener-ontario-n2h-0c7-city-commercial-core-kitchener-on,43.450557190669,-80.487056598294,1.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,2800,4 beds,"Kehl Street Southdale, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p1492322/kehl-street-southdale-kitchener-on,43.430951160759,-80.484642878212,4.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,1870,1 bed,"Blvd At Avalon Highland West, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p955744/blvd-at-avalon-highland-west-kitchener-on,43.432037151,-80.549524513,1.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,1599,1 bed,"Stirling Place Southdale, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p401884/stirling-place-southdale-kitchener-on,43.43591096371,-80.492226038558,1.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,2795,4 beds,"2 202 Eaglecrest Sttario N2K 4H9 Bridgeport, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p1461172/2-202-eaglecrest-st-kitchener-ontario-n2k-4h9-bridgeport-kitchener-on,43.498489690711,-80.475276084838,4.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,1824,1–2 beds,"Queen Margaret Ii Civic Centre, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p219229/queen-margaret-ii-civic-centre-kitchener-on,43.45531889794,-80.487381491391,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1809,Studio–3 beds,"294 Chandler Dr Laurentian Hills, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p213701/294-chandler-dr-laurentian-hills-kitchener-on,43.421029212615,-80.50131991529,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1690,1–2 beds,"611 Heritage Heritage Park, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p213700/611-heritage-heritage-park-kitchener-on,43.454584192231,-80.435106987336,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1700,1–2 beds,"Highpoint Kitchener Cedarwoods Vanier, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p230677/highpoint-kitchener-cedarwoods-vanier-kitchener-on,43.426658925,-80.45307699,1.5,Kitchener,Kitchener,188268,Kitchener
Kitchener,1854,Studio–2 beds,"195 207 Fifth Avenue 196 210 Sixth Avenue Vanier, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p646492/195-207-fifth-avenue-196-210-sixth-avenue-vanier-kitchener-on,43.428802380072,-80.45342789984,1.0,Kitchener,Kitchener,188268,Kitchener
Kitchener,1959,1–2 beds,"111 187 Brybeck Crescent Victoria Hills, Kitchener, ON, Canada",https://www.zumper.com/apartment-buildings/p540530/111-187-brybeck-crescent-victoria-hills-kitchener-on,43.443222480567,-80.521790366863,1.5,Kitchener,Kitchener,188268,Kitchener
